L I	L III	L II(Calc.)
-0.0631714	0.0360107	-0.0271606
-0.0671387	0.0335693	-0.0335693
-0.0701904	0.0311279	-0.0390625
-0.072937	0.0292969	-0.0436401
-0.0753784	0.027771	-0.0476074
-0.0772095	0.0262451	-0.0509644
-0.0778198	0.0253296	-0.0524902
-0.0775146	0.0244141	-0.0531006
-0.0769043	0.0241089	-0.0527954
-0.0769043	0.0241089	-0.0527954
-0.0778198	0.0244141	-0.0534058
-0.0790405	0.0244141	-0.0546265
-0.0802612	0.0250244	-0.0552368
-0.0805664	0.0253296	-0.0552368
-0.0808716	0.0259399	-0.0549316
-0.0811768	0.0262451	-0.0549316
-0.0811768	0.0262451	-0.0549316
-0.0802612	0.0259399	-0.0543213
-0.0787354	0.0253296	-0.0534058
-0.0762939	0.0250244	-0.0512695
-0.0741577	0.0244141	-0.0497437
-0.0720215	0.0241089	-0.0479126
-0.0701904	0.0234985	-0.0466919
-0.0680542	0.0228882	-0.045166
-0.0662231	0.022583	-0.0436401
-0.0643921	0.0219727	-0.0424194
-0.062561	0.0216675	-0.0408936
-0.0613403	0.0210571	-0.0402832
-0.0604248	0.020752	-0.0396729
-0.0595093	0.0204468	-0.0390625
-0.0592041	0.020752	-0.0384521
-0.0588989	0.020752	-0.038147
-0.0579834	0.0204468	-0.0375366
-0.0570679	0.0204468	-0.0366211
-0.0561523	0.0210571	-0.0350952
-0.0564575	0.0222778	-0.0341797
-0.0570679	0.0241089	-0.032959
-0.0582886	0.0253296	-0.032959
-0.0595093	0.0265503	-0.032959
-0.0604248	0.0274658	-0.032959
-0.0601196	0.027771	-0.0323486
-0.0592041	0.027771	-0.0314331
-0.0588989	0.0271606	-0.0317383
-0.0585938	0.0265503	-0.0320435
-0.0576782	0.0253296	-0.0323486
-0.0558472	0.0238037	-0.0320435
-0.0531006	0.022583	-0.0305176
-0.050354	0.0216675	-0.0286865
-0.0482178	0.0210571	-0.0271606
-0.0473022	0.020752	-0.0265503
-0.0469971	0.0213623	-0.0256348
-0.0463867	0.0219727	-0.0244141
-0.0463867	0.022583	-0.0238037
-0.0473022	0.0238037	-0.0234985
-0.0485229	0.0247192	-0.0238037
-0.0494385	0.0253296	-0.0241089
-0.0500488	0.0256348	-0.0244141
-0.0497437	0.0256348	-0.0241089
-0.0494385	0.0256348	-0.0238037
-0.0494385	0.0259399	-0.0234985
-0.0497437	0.0259399	-0.0238037
-0.0500488	0.0256348	-0.0244141
-0.0497437	0.0256348	-0.0241089
-0.0500488	0.0262451	-0.0238037
-0.050354	0.0265503	-0.0238037
-0.0494385	0.0268555	-0.022583
-0.0482178	0.0268555	-0.0213623
-0.0476074	0.0271606	-0.0204468
-0.0476074	0.0274658	-0.0201416
-0.0473022	0.0274658	-0.0198364
-0.0469971	0.0274658	-0.0195313
-0.0463867	0.0268555	-0.0195313
-0.0466919	0.0262451	-0.0204468
-0.0479126	0.0256348	-0.0222778
-0.0491333	0.0247192	-0.0244141
-0.0506592	0.0238037	-0.0268555
-0.0518799	0.0222778	-0.0296021
-0.0534058	0.020752	-0.0326538
-0.0543213	0.0192261	-0.0350952
-0.0549316	0.0180054	-0.0369263
-0.0546265	0.0170898	-0.0375366
-0.0543213	0.0167847	-0.0375366
-0.0537109	0.0167847	-0.0369263
-0.0531006	0.0167847	-0.0363159
-0.0531006	0.0170898	-0.0360107
-0.0537109	0.017395	-0.0363159
-0.0549316	0.0180054	-0.0369263
-0.0561523	0.0183105	-0.0378418
-0.0570679	0.0183105	-0.0387573
-0.0576782	0.017395	-0.0402832
-0.0585938	0.0164795	-0.0421143
-0.0592041	0.0152588	-0.0439453
-0.0588989	0.0143433	-0.0445557
-0.0582886	0.0131226	-0.045166
-0.0570679	0.012207	-0.0448608
-0.0561523	0.0112915	-0.0448608
-0.0561523	0.010376	-0.0457764
-0.0570679	0.0100708	-0.0469971
-0.0588989	0.0100708	-0.0488281
-0.06073	0.010376	-0.050354
-0.0616455	0.0109863	-0.0506592
-0.0631714	0.0119019	-0.0512695
-0.0646973	0.0125122	-0.0521851
-0.0656128	0.0131226	-0.0524902
-0.0653076	0.0131226	-0.0521851
-0.0640869	0.0134277	-0.0506592
-0.0628662	0.0128174	-0.0500488
-0.0616455	0.012207	-0.0494385
-0.0604248	0.0112915	-0.0491333
-0.0585938	0.0106812	-0.0479126
-0.0567627	0.0100708	-0.0466919
-0.055542	0.00915527	-0.0463867
-0.0552368	0.00823975	-0.0469971
-0.055542	0.00732422	-0.0482178
-0.0561523	0.00671387	-0.0494385
-0.0564575	0.00610352	-0.050354
-0.0570679	0.00579834	-0.0512695
-0.0570679	0.00579834	-0.0512695
-0.0564575	0.00640869	-0.0500488
-0.0561523	0.00732422	-0.0488281
-0.0558472	0.00762939	-0.0482178
-0.0558472	0.00793457	-0.0479126
-0.0558472	0.00823975	-0.0476074
-0.0558472	0.00823975	-0.0476074
-0.0567627	0.00854492	-0.0482178
-0.057373	0.00823975	-0.0491333
-0.057373	0.00732422	-0.0500488
-0.057373	0.00640869	-0.0509644
-0.0567627	0.00549316	-0.0512695
-0.0564575	0.00488281	-0.0515747
-0.055542	0.00488281	-0.0506592
-0.0540161	0.00518799	-0.0488281
-0.0518799	0.00549316	-0.0463867
-0.0497437	0.00671387	-0.0430298
-0.0485229	0.00823975	-0.0402832
-0.0482178	0.00946045	-0.0387573
-0.0479126	0.0106812	-0.0372314
-0.0476074	0.0112915	-0.0363159
-0.0479126	0.0112915	-0.0366211
-0.0488281	0.0115967	-0.0372314
-0.050354	0.0109863	-0.0393677
-0.0515747	0.0100708	-0.0415039
-0.0524902	0.0088501	-0.0436401
-0.0531006	0.00732422	-0.0457764
-0.0534058	0.00610352	-0.0473022
-0.0531006	0.00488281	-0.0482178
-0.0534058	0.00427246	-0.0491333
-0.055542	0.00488281	-0.0506592
-0.0579834	0.00579834	-0.0521851
-0.0588989	0.00640869	-0.0524902
-0.0592041	0.00732422	-0.0518799
-0.0595093	0.00854492	-0.0509644
-0.0604248	0.0100708	-0.050354
-0.0619507	0.0115967	-0.050354
-0.062561	0.0131226	-0.0494385
-0.0616455	0.0143433	-0.0473022
-0.0595093	0.0149536	-0.0445557
-0.0570679	0.0149536	-0.0421143
-0.0546265	0.0143433	-0.0402832
-0.0524902	0.0137329	-0.0387573
-0.0509644	0.0128174	-0.038147
-0.0500488	0.0115967	-0.0384521
-0.0500488	0.010376	-0.0396729
-0.0509644	0.00915527	-0.0418091
-0.0524902	0.00823975	-0.0442505
-0.0540161	0.00762939	-0.0463867
-0.0558472	0.00762939	-0.0482178
-0.0576782	0.00854492	-0.0491333
-0.0582886	0.0100708	-0.0482178
-0.0576782	0.012207	-0.0454712
-0.0558472	0.0146484	-0.0411987
-0.0527954	0.017395	-0.0354004
-0.0485229	0.0201416	-0.0283813
-0.0427246	0.0216675	-0.0210571
-0.0357056	0.0228882	-0.0128174
-0.0289917	0.0234985	-0.00549316
-0.0222778	0.0234985	0.0012207
-0.0161743	0.0234985	0.00732422
-0.0109863	0.0228882	0.0119019
-0.00732422	0.0222778	0.0149536
-0.00457764	0.0213623	0.0167847
-0.00183105	0.0204468	0.0186157
0.00152588	0.0201416	0.0216675
0.00518799	0.0198364	0.0250244
0.00915527	0.0201416	0.0292969
0.0134277	0.0204468	0.0338745
0.0189209	0.0210571	0.039978
0.0256348	0.0216675	0.0473022
0.0326538	0.0219727	0.0546265
0.0387573	0.022583	0.0613403
0.0430298	0.0238037	0.0668335
0.0454712	0.0256348	0.071106
0.0460815	0.0271606	0.0732422
0.0442505	0.0283813	0.0726318
0.0393677	0.0296021	0.0689697
0.0332642	0.0305176	0.0637817
0.027771	0.0308228	0.0585938
0.0228882	0.0292969	0.0521851
0.0198364	0.0265503	0.0463867
0.0180054	0.0216675	0.0396729
0.017395	0.0158691	0.0332642
0.0183105	0.0088501	0.0271606
0.0195313	0.00183105	0.0213623
0.0210571	-0.00427246	0.0167847
0.0213623	-0.00976563	0.0115967
0.0195313	-0.0137329	0.00579834
0.0161743	-0.0164795	-0.000305176
0.0115967	-0.0180054	-0.00640869
0.00427246	-0.0177002	-0.0134277
-0.00549316	-0.015564	-0.0210571
-0.0167847	-0.0125122	-0.0292969
-0.0274658	-0.0088501	-0.0363159
-0.0366211	-0.00549316	-0.0421143
-0.0442505	-0.00244141	-0.0466919
-0.0506592	-0.000305176	-0.0509644
-0.055542	0.00152588	-0.0540161
-0.0592041	0.00274658	-0.0564575
-0.0616455	0.00366211	-0.0579834
-0.0622559	0.00396729	-0.0582886
-0.0613403	0.00396729	-0.057373
-0.0601196	0.00396729	-0.0561523
-0.0588989	0.00335693	-0.055542
-0.0582886	0.00305176	-0.0552368
-0.0576782	0.00305176	-0.0546265
-0.0579834	0.00305176	-0.0549316
-0.0582886	0.00335693	-0.0549316
-0.0588989	0.00366211	-0.0552368
-0.0592041	0.00366211	-0.055542
-0.0595093	0.00366211	-0.0558472
-0.0613403	0.00396729	-0.057373
-0.0637817	0.00427246	-0.0595093
-0.0662231	0.00457764	-0.0616455
-0.0668335	0.00457764	-0.0622559
-0.0668335	0.00427246	-0.062561
-0.0665283	0.00366211	-0.0628662
-0.065918	0.00274658	-0.0631714
-0.0662231	0.00213623	-0.0640869
-0.0671387	0.00213623	-0.0650024
-0.0671387	0.00274658	-0.0643921
-0.0668335	0.00335693	-0.0634766
-0.065918	0.00396729	-0.0619507
-0.0643921	0.00427246	-0.0601196
-0.0631714	0.00488281	-0.0582886
-0.0619507	0.00518799	-0.0567627
-0.0613403	0.00549316	-0.0558472
-0.0601196	0.00518799	-0.0549316
-0.0592041	0.00488281	-0.0543213
-0.0582886	0.00457764	-0.0537109
-0.0582886	0.00427246	-0.0540161
-0.0588989	0.00396729	-0.0549316
-0.0592041	0.00366211	-0.055542
-0.0592041	0.00366211	-0.055542
-0.0595093	0.00366211	-0.0558472
-0.0598145	0.00396729	-0.0558472
-0.0604248	0.00488281	-0.055542
-0.0613403	0.00610352	-0.0552368
-0.0616455	0.00762939	-0.0540161
-0.0604248	0.00854492	-0.0518799
-0.0582886	0.0088501	-0.0494385
-0.0567627	0.0088501	-0.0479126
-0.0558472	0.0088501	-0.0469971
-0.0552368	0.0088501	-0.0463867
-0.0546265	0.0088501	-0.0457764
-0.0540161	0.0088501	-0.045166
-0.0540161	0.00854492	-0.0454712
-0.0543213	0.00823975	-0.0460815
-0.0549316	0.0088501	-0.0460815
-0.055542	0.0109863	-0.0445557
-0.0552368	0.0146484	-0.0405884
-0.0531006	0.0198364	-0.0332642
-0.0491333	0.0265503	-0.022583
-0.0436401	0.0357056	-0.00793457
-0.0354004	0.0457764	0.010376
-0.0228882	0.0552368	0.0323486
-0.00549316	0.0628662	0.057373
0.0180054	0.067749	0.0857544
0.0476074	0.0695801	0.117188
0.0817871	0.0692749	0.151062
0.121155	0.0680542	0.189209
0.164795	0.0668335	0.231628
0.210571	0.0631714	0.273743
0.255432	0.0527954	0.308228
0.296021	0.0338745	0.329895
0.32959	0.00854492	0.338135
0.352783	-0.0189209	0.333862
0.360718	-0.0448608	0.315857
0.349426	-0.0683594	0.281067
0.318909	-0.0891113	0.229797
0.270081	-0.106201	0.163879
0.205994	-0.116577	0.0894165
0.131531	-0.119324	0.012207
0.0527954	-0.11261	-0.0598145
-0.0228882	-0.0967407	-0.119629
-0.0900269	-0.072937	-0.162964
-0.143433	-0.0439453	-0.187378
-0.179749	-0.0134277	-0.193176
-0.197144	0.0140381	-0.183105
-0.196228	0.0354004	-0.160828
-0.178833	0.0494385	-0.129395
-0.149536	0.0552368	-0.0942993
-0.114746	0.0546265	-0.0601196
-0.0787354	0.0482178	-0.0305176
-0.0463867	0.0384521	-0.00793457
-0.0204468	0.027771	0.00732422
-0.00305176	0.017395	0.0143433
0.00579834	0.0088501	0.0146484
0.00640869	0.00244141	0.0088501
0.0012207	-0.000915527	0.000305176
-0.00610352	-0.00183105	-0.00793457
-0.0128174	-0.0012207	-0.0140381
-0.0180054	-0.000305176	-0.0183105
-0.0213623	0.000915527	-0.0204468
-0.0228882	0.00152588	-0.0213623
-0.022583	0.00183105	-0.020752
-0.0201416	0.00152588	-0.0186157
-0.017395	0.000915527	-0.0164795
-0.0143433	0	-0.0143433
-0.0119019	-0.000915527	-0.0128174
-0.00976563	-0.00213623	-0.0119019
-0.0088501	-0.00305176	-0.0119019
-0.00823975	-0.00366211	-0.0119019
-0.00854492	-0.00427246	-0.0128174
-0.00976563	-0.00457764	-0.0143433
-0.0115967	-0.00488281	-0.0164795
-0.0128174	-0.00518799	-0.0180054
-0.012207	-0.00549316	-0.0177002
-0.0109863	-0.00610352	-0.0170898
-0.0100708	-0.00610352	-0.0161743
-0.00946045	-0.00610352	-0.015564
-0.00854492	-0.00579834	-0.0143433
-0.00762939	-0.00518799	-0.0128174
-0.00671387	-0.00488281	-0.0115967
-0.00579834	-0.00518799	-0.0109863
-0.00457764	-0.00549316	-0.0100708
-0.00396729	-0.00610352	-0.0100708
-0.00335693	-0.00640869	-0.00976563
-0.00183105	-0.00701904	-0.0088501
0	-0.00732422	-0.00732422
0.0012207	-0.00732422	-0.00610352
0.00183105	-0.00762939	-0.00579834
0.00274658	-0.00732422	-0.00457764
0.00396729	-0.00640869	-0.00244141
0.00518799	-0.00579834	-0.000610352
0.00640869	-0.00518799	0.0012207
0.00793457	-0.00488281	0.00305176
0.00976563	-0.00488281	0.00488281
0.0115967	-0.00549316	0.00610352
0.0131226	-0.00671387	0.00640869
0.0146484	-0.00793457	0.00671387
0.0158691	-0.00946045	0.00640869
0.0170898	-0.0109863	0.00610352
0.0180054	-0.0119019	0.00610352
0.0186157	-0.012207	0.00640869
0.0192261	-0.0119019	0.00732422
0.0192261	-0.0106812	0.00854492
0.0198364	-0.00946045	0.010376
0.020752	-0.00854492	0.012207
0.0222778	-0.00762939	0.0146484
0.0244141	-0.00640869	0.0180054
0.0265503	-0.00579834	0.020752
0.0280762	-0.00549316	0.022583
0.0296021	-0.00579834	0.0238037
0.0320435	-0.00610352	0.0259399
0.0354004	-0.00610352	0.0292969
0.0384521	-0.00640869	0.0320435
0.0408936	-0.00640869	0.0344849
0.0436401	-0.00640869	0.0372314
0.0454712	-0.00579834	0.0396729
0.0463867	-0.00488281	0.0415039
0.0463867	-0.00335693	0.0430298
0.0466919	-0.00244141	0.0442505
0.0482178	-0.00152588	0.0466919
0.0515747	-0.000610352	0.0509644
0.0549316	-0.000305176	0.0546265
0.057373	-0.000305176	0.0570679
0.0592041	-0.0012207	0.0579834
0.0613403	-0.00244141	0.0588989
0.0637817	-0.00427246	0.0595093
0.0674438	-0.00640869	0.0610352
0.0726318	-0.0088501	0.0637817
0.0778198	-0.0109863	0.0668335
0.0817871	-0.0128174	0.0689697
0.0848389	-0.0149536	0.0698853
0.0866699	-0.0164795	0.0701904
0.0878906	-0.0177002	0.0701904
0.0888062	-0.0180054	0.0708008
0.0906372	-0.0183105	0.0723267
0.0939941	-0.0186157	0.0753784
0.0970459	-0.0189209	0.078125
0.0997925	-0.0195313	0.0802612
0.104675	-0.0204468	0.0842285
0.111389	-0.0213623	0.0900269
0.118713	-0.022583	0.0961304
0.126038	-0.0238037	0.102234
0.133667	-0.0250244	0.108643
0.141602	-0.0265503	0.115051
0.149841	-0.0283813	0.12146
0.15686	-0.0299072	0.126953
0.162354	-0.0311279	0.131226
0.166626	-0.0320435	0.134583
0.170288	-0.0332642	0.137024
0.174561	-0.0341797	0.140381
0.178528	-0.0350952	0.143433
0.1828	-0.0363159	0.146484
0.187073	-0.0375366	0.149536
0.19165	-0.038147	0.153503
0.196838	-0.0387573	0.158081
0.202332	-0.0393677	0.162964
0.20752	-0.039978	0.167542
0.212708	-0.0402832	0.172424
0.216675	-0.0405884	0.176086
0.220032	-0.0408936	0.179138
0.223389	-0.0411987	0.18219
0.227356	-0.0411987	0.186157
0.232239	-0.0408936	0.191345
0.237427	-0.0405884	0.196838
0.243225	-0.0405884	0.202637
0.249634	-0.0411987	0.208435
0.256042	-0.0421143	0.213928
0.262451	-0.0430298	0.219421
0.26825	-0.0442505	0.223999
0.272827	-0.0460815	0.226746
0.275269	-0.0473022	0.227966
0.276184	-0.0479126	0.228271
0.275879	-0.0482178	0.227661
0.274048	-0.0479126	0.226135
0.270081	-0.0457764	0.224304
0.263367	-0.0421143	0.221252
0.255127	-0.0366211	0.218506
0.246582	-0.0305176	0.216064
0.238647	-0.0234985	0.215149
0.230408	-0.0167847	0.213623
0.220947	-0.00976563	0.211182
0.209656	-0.00274658	0.206909
0.195923	0.00488281	0.200806
0.180969	0.0125122	0.193481
0.166016	0.0195313	0.185547
0.151062	0.0253296	0.176392
0.136414	0.0308228	0.167236
0.12085	0.0360107	0.15686
0.10498	0.0408936	0.145874
0.0894165	0.0448608	0.134277
0.0750732	0.0485229	0.123596
0.0619507	0.0521851	0.114136
0.0500488	0.055542	0.105591
0.0390625	0.0582886	0.0973511
0.0286865	0.06073	0.0894165
0.0180054	0.0622559	0.0802612
0.00701904	0.0634766	0.0704956
-0.00335693	0.0637817	0.0604248
-0.0128174	0.0640869	0.0512695
-0.0219727	0.0643921	0.0424194
-0.0311279	0.0643921	0.0332642
-0.0396729	0.0640869	0.0244141
-0.0469971	0.0628662	0.0158691
-0.0527954	0.0610352	0.00823975
-0.0585938	0.0588989	0.000305176
-0.0637817	0.0567627	-0.00701904
-0.0674438	0.0546265	-0.0128174
-0.0701904	0.0524902	-0.0177002
-0.0726318	0.0506592	-0.0219727
-0.0744629	0.0491333	-0.0253296
-0.0753784	0.0479126	-0.0274658
-0.0765991	0.0469971	-0.0296021
-0.0784302	0.0460815	-0.0323486
-0.0793457	0.0454712	-0.0338745
-0.0793457	0.0448608	-0.0344849
-0.0793457	0.0448608	-0.0344849
-0.0796509	0.0448608	-0.03479
-0.0799561	0.0454712	-0.0344849
-0.0808716	0.0457764	-0.0350952
-0.0811768	0.0463867	-0.03479
-0.0811768	0.0469971	-0.0341797
-0.0811768	0.0473022	-0.0338745
-0.0808716	0.0469971	-0.0338745
-0.0805664	0.0466919	-0.0338745
-0.0805664	0.0463867	-0.0341797
-0.0802612	0.0466919	-0.0335693
-0.0793457	0.0469971	-0.0323486
-0.0787354	0.0469971	-0.0317383
-0.0787354	0.0466919	-0.0320435
-0.0787354	0.0460815	-0.0326538
-0.0787354	0.0448608	-0.0338745
-0.0790405	0.0439453	-0.0350952
-0.0787354	0.0430298	-0.0357056
-0.0775146	0.0421143	-0.0354004
-0.0756836	0.0415039	-0.0341797
-0.0741577	0.0408936	-0.0332642
-0.0726318	0.0408936	-0.0317383
-0.0708008	0.0402832	-0.0305176
-0.0686646	0.0393677	-0.0292969
-0.0662231	0.038147	-0.0280762
-0.0637817	0.0372314	-0.0265503
-0.0619507	0.0363159	-0.0256348
-0.0610352	0.0357056	-0.0253296
-0.06073	0.0350952	-0.0256348
-0.06073	0.0344849	-0.0262451
-0.0604248	0.0338745	-0.0265503
-0.0604248	0.0332642	-0.0271606
-0.0604248	0.0326538	-0.027771
-0.0613403	0.032959	-0.0283813
-0.0619507	0.0338745	-0.0280762
-0.0613403	0.0350952	-0.0262451
-0.0595093	0.0360107	-0.0234985
-0.0579834	0.0369263	-0.0210571
-0.057373	0.0372314	-0.0201416
-0.0567627	0.0369263	-0.0198364
-0.0564575	0.0363159	-0.0201416
-0.055542	0.0354004	-0.0201416
-0.0540161	0.0338745	-0.0201416
-0.0518799	0.0326538	-0.0192261
-0.050354	0.0317383	-0.0186157
-0.0488281	0.0305176	-0.0183105
-0.0476074	0.0292969	-0.0183105
-0.0466919	0.027771	-0.0189209
-0.0457764	0.0265503	-0.0192261
-0.045166	0.0253296	-0.0198364
-0.0457764	0.0244141	-0.0213623
-0.0473022	0.0238037	-0.0234985
-0.0485229	0.0228882	-0.0256348
-0.0500488	0.0219727	-0.0280762
-0.0524902	0.0213623	-0.0311279
-0.0552368	0.020752	-0.0344849
-0.057373	0.0204468	-0.0369263
-0.0579834	0.0204468	-0.0375366
-0.0582886	0.0210571	-0.0372314
-0.0585938	0.0216675	-0.0369263
-0.0598145	0.0222778	-0.0375366
-0.0598145	0.0228882	-0.0369263
-0.0585938	0.0234985	-0.0350952
-0.0570679	0.0244141	-0.0326538
-0.0564575	0.0253296	-0.0311279
-0.0561523	0.0256348	-0.0305176
-0.0564575	0.0259399	-0.0305176
-0.0570679	0.0256348	-0.0314331
-0.0579834	0.0253296	-0.0326538
-0.0595093	0.0253296	-0.0341797
-0.0604248	0.0253296	-0.0350952
-0.0610352	0.0250244	-0.0360107
-0.0619507	0.0241089	-0.0378418
-0.0640869	0.0228882	-0.0411987
-0.065918	0.0213623	-0.0445557
-0.0665283	0.0198364	-0.0466919
-0.0671387	0.0180054	-0.0491333
-0.0680542	0.0167847	-0.0512695
-0.0692749	0.0152588	-0.0540161
-0.0698853	0.0134277	-0.0564575
-0.0695801	0.0119019	-0.0576782
-0.0686646	0.0109863	-0.0576782
-0.0674438	0.010376	-0.0570679
-0.0665283	0.0106812	-0.0558472
-0.065918	0.0115967	-0.0543213
-0.065918	0.0128174	-0.0531006
-0.0671387	0.0143433	-0.0527954
-0.0686646	0.015564	-0.0531006
-0.0692749	0.0164795	-0.0527954
-0.0692749	0.0170898	-0.0521851
-0.0692749	0.0177002	-0.0515747
-0.0692749	0.0180054	-0.0512695
-0.0692749	0.0177002	-0.0515747
-0.0686646	0.0167847	-0.0518799
-0.0686646	0.0158691	-0.0527954
-0.0689697	0.015564	-0.0534058
-0.0689697	0.0158691	-0.0531006
-0.067749	0.0161743	-0.0515747
-0.065918	0.015564	-0.050354
-0.0653076	0.0146484	-0.0506592
-0.0650024	0.0140381	-0.0509644
-0.0650024	0.0131226	-0.0518799
-0.0653076	0.0125122	-0.0527954
-0.0646973	0.0112915	-0.0534058
-0.0643921	0.00976563	-0.0546265
-0.0650024	0.00762939	-0.057373
-0.065918	0.00579834	-0.0601196
-0.0665283	0.00427246	-0.0622559
-0.067749	0.00366211	-0.0640869
-0.0692749	0.00366211	-0.0656128
-0.0704956	0.00427246	-0.0662231
-0.0717163	0.00518799	-0.0665283
-0.0738525	0.00640869	-0.0674438
-0.0756836	0.00762939	-0.0680542
-0.0750732	0.0088501	-0.0662231
-0.072937	0.00976563	-0.0631714
-0.0704956	0.0100708	-0.0604248
-0.0689697	0.00976563	-0.0592041
-0.067749	0.0088501	-0.0588989
-0.065918	0.00732422	-0.0585938
-0.0634766	0.00610352	-0.057373
-0.0622559	0.00488281	-0.057373
-0.0622559	0.00396729	-0.0582886
-0.062561	0.00366211	-0.0588989
-0.0628662	0.00335693	-0.0595093
-0.0634766	0.00396729	-0.0595093
-0.0643921	0.00488281	-0.0595093
-0.0653076	0.00549316	-0.0598145
-0.065918	0.00671387	-0.0592041
-0.0662231	0.00793457	-0.0582886
-0.0653076	0.0088501	-0.0564575
-0.0634766	0.00976563	-0.0537109
-0.0610352	0.0100708	-0.0509644
-0.0585938	0.00946045	-0.0491333
-0.0561523	0.00854492	-0.0476074
-0.0540161	0.00762939	-0.0463867
-0.0518799	0.00671387	-0.045166
-0.0485229	0.00549316	-0.0430298
-0.0439453	0.00488281	-0.0390625
-0.0393677	0.00518799	-0.0341797
-0.0350952	0.00640869	-0.0286865
-0.0317383	0.00823975	-0.0234985
-0.0286865	0.0109863	-0.0177002
-0.0244141	0.0137329	-0.0106812
-0.0195313	0.0161743	-0.00335693
-0.0152588	0.0186157	0.00335693
-0.010376	0.0213623	0.0109863
-0.00457764	0.0234985	0.0189209
0.00183105	0.0244141	0.0262451
0.00823975	0.0247192	0.032959
0.0143433	0.0238037	0.038147
0.0201416	0.0222778	0.0424194
0.0250244	0.020752	0.0457764
0.0280762	0.0201416	0.0482178
0.0292969	0.0195313	0.0488281
0.0286865	0.0195313	0.0482178
0.0262451	0.0201416	0.0463867
0.0228882	0.0213623	0.0442505
0.0177002	0.022583	0.0402832
0.0106812	0.0231934	0.0338745
0.00305176	0.0222778	0.0253296
-0.00213623	0.0195313	0.017395
-0.00366211	0.0158691	0.012207
-0.00305176	0.0109863	0.00793457
-0.00183105	0.00549316	0.00366211
-0.000305176	-0.000610352	-0.000915527
0.000610352	-0.00671387	-0.00610352
0.000915527	-0.0128174	-0.0119019
0.000915527	-0.0180054	-0.0170898
0.000305176	-0.0219727	-0.0216675
-0.00213623	-0.0247192	-0.0268555
-0.00762939	-0.0259399	-0.0335693
-0.015564	-0.0256348	-0.0411987
-0.0250244	-0.0244141	-0.0494385
-0.03479	-0.022583	-0.057373
-0.0445557	-0.0201416	-0.0646973
-0.0534058	-0.0177002	-0.071106
-0.06073	-0.015564	-0.0762939
-0.0665283	-0.0137329	-0.0802612
-0.071106	-0.0128174	-0.0839233
