L I	L III	L II(Calc.)
-0.0326538	-0.0512695	-0.0839233
-0.0338745	-0.0488281	-0.0827026
-0.0335693	-0.043335	-0.0769043
-0.0308228	-0.0360107	-0.0668335
-0.0271606	-0.0259399	-0.0531006
-0.0219727	-0.0140381	-0.0360107
-0.0137329	-0.00152588	-0.0152588
-0.000915527	0.00976563	0.0088501
0.0189209	0.0186157	0.0375366
0.0457764	0.0231934	0.0689697
0.0790405	0.0231934	0.102234
0.118408	0.0186157	0.137024
0.16449	0.0106812	0.175171
0.214844	-0.000610352	0.214233
0.267639	-0.0177002	0.249939
0.320129	-0.0445557	0.275574
0.368958	-0.0811768	0.287781
0.409546	-0.123291	0.286255
0.436096	-0.16449	0.271606
0.444031	-0.201721	0.24231
0.430298	-0.234375	0.195923
0.395203	-0.26001	0.135193
0.339966	-0.276184	0.0637817
0.26825	-0.279541	-0.0112915
0.186462	-0.26947	-0.0830078
0.101624	-0.245667	-0.144043
0.0210571	-0.210571	-0.189514
-0.0488281	-0.167236	-0.216064
-0.103149	-0.120544	-0.223694
-0.138855	-0.0759888	-0.214844
-0.153809	-0.038147	-0.191956
-0.149841	-0.010376	-0.160217
-0.13031	0.00640869	-0.123901
-0.100403	0.0128174	-0.0875854
-0.065918	0.00915527	-0.0567627
-0.0317383	-0.00183105	-0.0335693
-0.00305176	-0.0167847	-0.0198364
0.0183105	-0.0332642	-0.0149536
0.0314331	-0.0479126	-0.0164795
0.0363159	-0.0588989	-0.022583
0.0350952	-0.0653076	-0.0302124
0.0299072	-0.0683594	-0.0384521
0.0228882	-0.0683594	-0.0454712
0.0158691	-0.0665283	-0.0506592
0.00946045	-0.0637817	-0.0543213
0.00518799	-0.06073	-0.055542
0.00274658	-0.0579834	-0.0552368
0.00213623	-0.0564575	-0.0543213
0.00274658	-0.055542	-0.0527954
0.00335693	-0.055542	-0.0521851
0.00457764	-0.0558472	-0.0512695
0.00549316	-0.0564575	-0.0509644
0.00610352	-0.0570679	-0.0509644
0.00640869	-0.0576782	-0.0512695
0.00671387	-0.0579834	-0.0512695
0.00762939	-0.0585938	-0.0509644
0.00854492	-0.0592041	-0.0506592
0.00976563	-0.0598145	-0.0500488
0.0109863	-0.0601196	-0.0491333
0.012207	-0.0610352	-0.0488281
0.0143433	-0.0616455	-0.0473022
0.0164795	-0.0622559	-0.0457764
0.0183105	-0.062561	-0.0442505
0.0201416	-0.0628662	-0.0427246
0.0219727	-0.0628662	-0.0408936
0.0234985	-0.0628662	-0.0393677
0.0247192	-0.0622559	-0.0375366
0.0253296	-0.0613403	-0.0360107
0.0250244	-0.0598145	-0.03479
0.0247192	-0.0585938	-0.0338745
0.0247192	-0.0579834	-0.0332642
0.0247192	-0.0582886	-0.0335693
0.0253296	-0.0582886	-0.032959
0.0259399	-0.0585938	-0.0326538
0.0256348	-0.0595093	-0.0338745
0.0253296	-0.0604248	-0.0350952
0.0265503	-0.0616455	-0.0350952
0.0283813	-0.062561	-0.0341797
0.0305176	-0.0628662	-0.0323486
0.0326538	-0.062561	-0.0299072
0.03479	-0.0622559	-0.0274658
0.0369263	-0.0619507	-0.0250244
0.0390625	-0.0613403	-0.0222778
0.0421143	-0.06073	-0.0186157
0.0448608	-0.0601196	-0.0152588
0.0476074	-0.0595093	-0.0119019
0.0497437	-0.0592041	-0.00946045
0.0512695	-0.0595093	-0.00823975
0.0531006	-0.0598145	-0.00671387
0.0543213	-0.0604248	-0.00610352
0.0552368	-0.0604248	-0.00518799
0.055542	-0.0604248	-0.00488281
0.0567627	-0.0604248	-0.00366211
0.0582886	-0.0601196	-0.00183105
0.0595093	-0.0595093	0
0.0598145	-0.0585938	0.0012207
0.0604248	-0.0579834	0.00244141
0.0619507	-0.057373	0.00457764
0.0646973	-0.057373	0.00732422
0.067749	-0.0576782	0.0100708
0.0704956	-0.0582886	0.012207
0.072937	-0.0592041	0.0137329
0.0756836	-0.0601196	0.015564
0.0784302	-0.0613403	0.0170898
0.0817871	-0.0628662	0.0189209
0.0845337	-0.0646973	0.0198364
0.0866699	-0.065918	0.020752
0.0891113	-0.0668335	0.0222778
0.0918579	-0.0674438	0.0244141
0.0949097	-0.0680542	0.0268555
0.0976563	-0.0680542	0.0296021
0.100708	-0.067749	0.032959
0.103455	-0.067749	0.0357056
0.106506	-0.067749	0.0387573
0.110168	-0.0680542	0.0421143
0.114441	-0.0680542	0.0463867
0.119019	-0.0680542	0.0509644
0.122986	-0.0683594	0.0546265
0.126343	-0.0686646	0.0576782
0.129089	-0.0692749	0.0598145
0.132141	-0.0698853	0.0622559
0.135498	-0.0708008	0.0646973
0.138855	-0.0720215	0.0668335
0.142517	-0.0732422	0.0692749
0.146179	-0.0744629	0.0717163
0.150146	-0.0759888	0.0741577
0.154724	-0.0772095	0.0775146
0.159607	-0.0787354	0.0808716
0.1651	-0.0805664	0.0845337
0.169983	-0.0823975	0.0875854
0.174561	-0.0842285	0.090332
0.179138	-0.0854492	0.093689
0.184021	-0.0866699	0.0973511
0.189819	-0.0878906	0.101929
0.194702	-0.0891113	0.105591
0.198669	-0.090332	0.108337
0.201721	-0.0912476	0.110474
0.205383	-0.0921631	0.11322
0.209961	-0.0930786	0.116882
0.215454	-0.093689	0.121765
0.221558	-0.0946045	0.126953
0.228271	-0.09552	0.132751
0.234375	-0.0961304	0.138245
0.240784	-0.0964355	0.144348
0.246887	-0.0967407	0.150146
0.253601	-0.0967407	0.15686
0.260315	-0.0961304	0.164185
0.266724	-0.0958252	0.170898
0.272827	-0.0961304	0.176697
0.27832	-0.0970459	0.181274
0.282898	-0.0982666	0.184631
0.286865	-0.0994873	0.187378
0.289917	-0.100098	0.189819
0.292969	-0.100708	0.192261
0.296021	-0.101318	0.194702
0.298767	-0.101318	0.197449
0.300598	-0.101013	0.199585
0.301514	-0.0997925	0.201721
0.301819	-0.0976563	0.204163
0.300598	-0.0946045	0.205994
0.298157	-0.090332	0.207825
0.293884	-0.085144	0.20874
0.288086	-0.0790405	0.209045
0.280457	-0.0726318	0.207825
0.271301	-0.0656128	0.205688
0.260315	-0.0585938	0.201721
0.247803	-0.0518799	0.195923
0.234375	-0.045166	0.189209
0.220337	-0.0384521	0.181885
0.205383	-0.0320435	0.17334
0.189819	-0.0262451	0.163574
0.174255	-0.0213623	0.152893
0.158386	-0.0167847	0.141602
0.142212	-0.0125122	0.1297
0.126038	-0.0088501	0.117188
0.110474	-0.00579834	0.104675
0.09552	-0.00305176	0.0924683
0.0811768	-0.000915527	0.0802612
0.0674438	0.0012207	0.0686646
0.0543213	0.00305176	0.057373
0.0421143	0.00457764	0.0466919
0.0311279	0.00549316	0.0366211
0.0210571	0.00610352	0.0271606
0.0115967	0.00610352	0.0177002
0.00335693	0.00610352	0.00946045
-0.00427246	0.00610352	0.00183105
-0.0115967	0.00640869	-0.00518799
-0.0189209	0.00610352	-0.0128174
-0.0244141	0.00549316	-0.0189209
-0.0286865	0.00396729	-0.0247192
-0.032959	0.00213623	-0.0308228
-0.0369263	0.000610352	-0.0363159
-0.0405884	-0.000610352	-0.0411987
-0.0430298	-0.00152588	-0.0445557
-0.0448608	-0.00274658	-0.0476074
-0.0463867	-0.00427246	-0.0506592
-0.0476074	-0.00549316	-0.0531006
-0.0494385	-0.00579834	-0.0552368
-0.0506592	-0.00579834	-0.0564575
-0.0518799	-0.00518799	-0.0570679
-0.0524902	-0.00488281	-0.057373
-0.0531006	-0.00457764	-0.0576782
-0.0537109	-0.00427246	-0.0579834
-0.0540161	-0.00427246	-0.0582886
-0.0543213	-0.00427246	-0.0585938
-0.0540161	-0.00488281	-0.0588989
-0.0531006	-0.00610352	-0.0592041
-0.0515747	-0.00732422	-0.0588989
-0.0497437	-0.00823975	-0.0579834
-0.0476074	-0.00946045	-0.0570679
-0.0457764	-0.0106812	-0.0564575
-0.0439453	-0.012207	-0.0561523
-0.0418091	-0.0137329	-0.055542
-0.039978	-0.0149536	-0.0549316
-0.038147	-0.0158691	-0.0540161
-0.0366211	-0.0158691	-0.0524902
-0.0354004	-0.0158691	-0.0512695
-0.03479	-0.0152588	-0.0500488
-0.0341797	-0.0143433	-0.0485229
-0.0338745	-0.0131226	-0.0469971
-0.0338745	-0.0119019	-0.0457764
-0.0341797	-0.010376	-0.0445557
-0.0350952	-0.00915527	-0.0442505
-0.0357056	-0.00823975	-0.0439453
-0.0350952	-0.00793457	-0.0430298
-0.0341797	-0.00823975	-0.0424194
-0.0332642	-0.0088501	-0.0421143
-0.0320435	-0.00976563	-0.0418091
-0.0299072	-0.0106812	-0.0405884
-0.0274658	-0.0112915	-0.0387573
-0.0250244	-0.0115967	-0.0366211
-0.0228882	-0.0115967	-0.0344849
-0.020752	-0.0112915	-0.0320435
-0.0189209	-0.010376	-0.0292969
-0.017395	-0.00976563	-0.0271606
-0.0167847	-0.00915527	-0.0259399
-0.0177002	-0.00823975	-0.0259399
-0.0192261	-0.00762939	-0.0268555
-0.0210571	-0.00701904	-0.0280762
-0.022583	-0.00671387	-0.0292969
-0.0241089	-0.00640869	-0.0305176
-0.0253296	-0.00610352	-0.0314331
-0.0262451	-0.00610352	-0.0323486
-0.0265503	-0.00640869	-0.032959
-0.0262451	-0.00701904	-0.0332642
-0.0250244	-0.00732422	-0.0323486
-0.0228882	-0.00732422	-0.0302124
-0.0210571	-0.00732422	-0.0283813
-0.0195313	-0.00671387	-0.0262451
-0.0186157	-0.00610352	-0.0247192
-0.0177002	-0.00549316	-0.0231934
-0.0177002	-0.00457764	-0.0222778
-0.0186157	-0.00366211	-0.0222778
-0.0210571	-0.00244141	-0.0234985
-0.0231934	-0.0012207	-0.0244141
-0.0250244	-0.000915527	-0.0259399
-0.0265503	-0.0012207	-0.027771
-0.0280762	-0.00183105	-0.0299072
-0.0296021	-0.00244141	-0.0320435
-0.0302124	-0.00335693	-0.0335693
-0.0302124	-0.00457764	-0.03479
-0.0292969	-0.00549316	-0.03479
-0.0286865	-0.00671387	-0.0354004
-0.027771	-0.00732422	-0.0350952
-0.0271606	-0.00762939	-0.03479
-0.0265503	-0.00732422	-0.0338745
-0.0268555	-0.00732422	-0.0341797
-0.0271606	-0.00732422	-0.0344849
-0.0280762	-0.00732422	-0.0354004
-0.0296021	-0.00793457	-0.0375366
-0.0311279	-0.00854492	-0.0396729
-0.0323486	-0.00915527	-0.0415039
-0.0338745	-0.00976563	-0.0436401
-0.0363159	-0.00976563	-0.0460815
-0.0390625	-0.0100708	-0.0491333
-0.0405884	-0.0100708	-0.0506592
-0.0408936	-0.0100708	-0.0509644
-0.0402832	-0.00976563	-0.0500488
-0.0402832	-0.00915527	-0.0494385
-0.039978	-0.00854492	-0.0485229
-0.0396729	-0.00854492	-0.0482178
-0.0387573	-0.00915527	-0.0479126
-0.038147	-0.010376	-0.0485229
-0.0372314	-0.0115967	-0.0488281
-0.0363159	-0.0131226	-0.0494385
-0.0363159	-0.0143433	-0.0506592
-0.0372314	-0.0158691	-0.0531006
-0.0384521	-0.0170898	-0.055542
-0.039978	-0.0177002	-0.0576782
-0.0418091	-0.0183105	-0.0601196
-0.0436401	-0.0180054	-0.0616455
-0.0448608	-0.017395	-0.0622559
-0.0457764	-0.0164795	-0.0622559
-0.0460815	-0.015564	-0.0616455
-0.0454712	-0.0149536	-0.0604248
-0.0445557	-0.0146484	-0.0592041
-0.0436401	-0.0146484	-0.0582886
-0.0430298	-0.0149536	-0.0579834
-0.0424194	-0.015564	-0.0579834
-0.0418091	-0.0164795	-0.0582886
-0.0405884	-0.0177002	-0.0582886
-0.039978	-0.0186157	-0.0585938
-0.039978	-0.0195313	-0.0595093
-0.039978	-0.0201416	-0.0601196
-0.039978	-0.0204468	-0.0604248
-0.0402832	-0.0201416	-0.0604248
-0.0402832	-0.0195313	-0.0598145
-0.039978	-0.0192261	-0.0592041
-0.0393677	-0.0189209	-0.0582886
-0.0390625	-0.0186157	-0.0576782
-0.0387573	-0.0186157	-0.057373
-0.0387573	-0.0189209	-0.0576782
-0.0393677	-0.0189209	-0.0582886
-0.0396729	-0.0195313	-0.0592041
-0.0396729	-0.0201416	-0.0598145
-0.0393677	-0.0210571	-0.0604248
-0.0393677	-0.0219727	-0.0613403
-0.039978	-0.0216675	-0.0616455
-0.039978	-0.0210571	-0.0610352
-0.0393677	-0.0204468	-0.0598145
-0.0384521	-0.0195313	-0.0579834
-0.0372314	-0.0186157	-0.0558472
-0.0357056	-0.0170898	-0.0527954
-0.0341797	-0.0152588	-0.0494385
-0.0326538	-0.0137329	-0.0463867
-0.0311279	-0.0125122	-0.0436401
-0.0289917	-0.0112915	-0.0402832
-0.0265503	-0.00976563	-0.0363159
-0.0241089	-0.00793457	-0.0320435
-0.0216675	-0.00549316	-0.0271606
-0.0189209	-0.00213623	-0.0210571
-0.0152588	0.00152588	-0.0137329
-0.0115967	0.00579834	-0.00579834
-0.00823975	0.0106812	0.00244141
-0.00549316	0.0152588	0.00976563
-0.00274658	0.0195313	0.0167847
-0.000610352	0.0238037	0.0231934
0.000915527	0.0274658	0.0283813
0.00152588	0.0302124	0.0317383
0.00213623	0.0326538	0.03479
0.00274658	0.03479	0.0375366
0.00396729	0.0366211	0.0405884
0.00610352	0.0375366	0.0436401
0.00946045	0.0378418	0.0473022
0.0134277	0.0375366	0.0509644
0.0183105	0.0375366	0.0558472
0.0234985	0.0378418	0.0613403
0.0286865	0.038147	0.0668335
0.0338745	0.038147	0.0720215
0.0384521	0.0375366	0.0759888
0.0424194	0.0350952	0.0775146
0.0448608	0.0311279	0.0759888
0.0460815	0.0256348	0.0717163
0.0457764	0.0198364	0.0656128
0.0439453	0.0140381	0.0579834
0.0408936	0.00793457	0.0488281
0.0369263	0.00183105	0.0387573
0.0326538	-0.00366211	0.0289917
0.027771	-0.00915527	0.0186157
0.0222778	-0.0140381	0.00823975
0.0167847	-0.0180054	-0.0012207
0.010376	-0.020752	-0.010376
0.00335693	-0.0222778	-0.0189209
-0.00366211	-0.022583	-0.0262451
-0.0106812	-0.0228882	-0.0335693
-0.0177002	-0.0231934	-0.0408936
-0.0238037	-0.0231934	-0.0469971
-0.0292969	-0.0238037	-0.0531006
-0.0338745	-0.0247192	-0.0585938
-0.0384521	-0.0256348	-0.0640869
-0.0424194	-0.0265503	-0.0689697
-0.0454712	-0.0271606	-0.0726318
-0.0466919	-0.027771	-0.0744629
-0.0466919	-0.0286865	-0.0753784
-0.0466919	-0.0292969	-0.0759888
-0.0469971	-0.0296021	-0.0765991
-0.0482178	-0.0296021	-0.0778198
-0.0497437	-0.0299072	-0.0796509
-0.0500488	-0.0299072	-0.0799561
-0.0500488	-0.0299072	-0.0799561
-0.0497437	-0.0296021	-0.0793457
-0.0497437	-0.0299072	-0.0796509
-0.0500488	-0.0305176	-0.0805664
-0.0500488	-0.0314331	-0.0814819
-0.0494385	-0.0317383	-0.0811768
-0.0485229	-0.0320435	-0.0805664
-0.0473022	-0.0323486	-0.0796509
-0.0460815	-0.032959	-0.0790405
-0.0454712	-0.0335693	-0.0790405
-0.045166	-0.0341797	-0.0793457
-0.0454712	-0.03479	-0.0802612
-0.0460815	-0.03479	-0.0808716
-0.0473022	-0.0344849	-0.0817871
-0.0482178	-0.0341797	-0.0823975
-0.0488281	-0.0338745	-0.0827026
-0.0491333	-0.0335693	-0.0827026
-0.0491333	-0.0335693	-0.0827026
-0.0494385	-0.0335693	-0.0830078
-0.0491333	-0.0335693	-0.0827026
-0.0488281	-0.0335693	-0.0823975
-0.0482178	-0.0335693	-0.0817871
-0.0479126	-0.0338745	-0.0817871
-0.0473022	-0.0344849	-0.0817871
-0.0469971	-0.03479	-0.0817871
-0.0476074	-0.03479	-0.0823975
-0.0485229	-0.03479	-0.083313
-0.0491333	-0.03479	-0.0839233
-0.0491333	-0.03479	-0.0839233
-0.0488281	-0.03479	-0.0836182
-0.0488281	-0.0350952	-0.0839233
-0.0485229	-0.0350952	-0.0836182
-0.0482178	-0.0354004	-0.0836182
-0.0473022	-0.0357056	-0.0830078
-0.0466919	-0.0360107	-0.0827026
-0.0460815	-0.0363159	-0.0823975
-0.0457764	-0.0366211	-0.0823975
-0.0457764	-0.0375366	-0.083313
-0.0457764	-0.038147	-0.0839233
-0.0463867	-0.038147	-0.0845337
-0.0476074	-0.0375366	-0.085144
-0.0488281	-0.0363159	-0.085144
-0.0491333	-0.0338745	-0.0830078
-0.0488281	-0.0292969	-0.078125
-0.0476074	-0.0222778	-0.0698853
-0.045166	-0.0134277	-0.0585938
-0.0402832	-0.00213623	-0.0424194
-0.0320435	0.0109863	-0.0210571
-0.0198364	0.0238037	0.00396729
-0.00244141	0.03479	0.0323486
0.0204468	0.0430298	0.0634766
0.0494385	0.0473022	0.0967407
0.0845337	0.0473022	0.131836
0.125732	0.0439453	0.169678
0.172119	0.0375366	0.209656
0.221558	0.0265503	0.248108
0.270996	0.00671387	0.27771
0.317688	-0.0244141	0.293274
0.357971	-0.0637817	0.294189
0.387878	-0.105286	0.282593
0.401917	-0.144348	0.257568
0.396423	-0.179443	0.21698
0.369873	-0.209045	0.160828
0.323181	-0.230103	0.0930786
0.259399	-0.240479	0.0189209
0.183105	-0.238342	-0.0552368
0.100403	-0.222778	-0.122375
0.0198364	-0.195313	-0.175476
-0.0527954	-0.158386	-0.211182
-0.111694	-0.116272	-0.227966
-0.153503	-0.0738525	-0.227356
-0.175781	-0.0360107	-0.211792
-0.178528	-0.00671387	-0.185242
-0.163879	0.0125122	-0.151367
-0.137329	0.0216675	-0.115662
-0.103455	0.0216675	-0.0817871
-0.067749	0.0143433	-0.0534058
-0.0350952	0.00274658	-0.0323486
-0.00946045	-0.0100708	-0.0195313
0.00732422	-0.0219727	-0.0146484
0.0158691	-0.0314331	-0.015564
0.0170898	-0.0372314	-0.0201416
0.0128174	-0.0393677	-0.0265503
0.00549316	-0.0387573	-0.0332642
-0.00244141	-0.0366211	-0.0390625
-0.00915527	-0.0335693	-0.0427246
-0.0140381	-0.0308228	-0.0448608
-0.0170898	-0.0283813	-0.0454712
-0.0177002	-0.0271606	-0.0448608
-0.0170898	-0.0268555	-0.0439453
-0.0161743	-0.0274658	-0.0436401
-0.0146484	-0.0286865	-0.043335
-0.0134277	-0.0299072	-0.043335
-0.0115967	-0.0317383	-0.043335
-0.00946045	-0.0335693	-0.0430298
-0.00701904	-0.0354004	-0.0424194
-0.00549316	-0.0363159	-0.0418091
-0.00488281	-0.0366211	-0.0415039
-0.00457764	-0.0366211	-0.0411987
-0.00396729	-0.0363159	-0.0402832
-0.00183105	-0.0357056	-0.0375366
0.0012207	-0.0350952	-0.0338745
0.00396729	-0.0344849	-0.0305176
0.00640869	-0.0332642	-0.0268555
0.00854492	-0.0323486	-0.0238037
0.010376	-0.0314331	-0.0210571
0.012207	-0.0308228	-0.0186157
0.0143433	-0.0305176	-0.0161743
0.0161743	-0.0305176	-0.0143433
0.0177002	-0.0305176	-0.0128174
0.0183105	-0.0302124	-0.0119019
0.0189209	-0.0299072	-0.0109863
0.0198364	-0.0296021	-0.00976563
0.0201416	-0.0289917	-0.0088501
0.0204468	-0.0286865	-0.00823975
0.0204468	-0.0286865	-0.00823975
0.0204468	-0.0289917	-0.00854492
0.020752	-0.0289917	-0.00823975
0.0213623	-0.0286865	-0.00732422
0.022583	-0.0286865	-0.00610352
0.0241089	-0.0286865	-0.00457764
0.0250244	-0.0292969	-0.00427246
0.0259399	-0.0296021	-0.00366211
0.0268555	-0.0292969	-0.00244141
0.0286865	-0.0286865	0
0.0302124	-0.027771	0.00244141
0.0314331	-0.0274658	0.00396729
0.032959	-0.0271606	0.00579834
0.03479	-0.0274658	0.00732422
0.0366211	-0.027771	0.0088501
0.038147	-0.0286865	0.00946045
0.0396729	-0.0292969	0.010376
0.0421143	-0.0305176	0.0115967
0.0445557	-0.0317383	0.0128174
0.0469971	-0.032959	0.0140381
0.0488281	-0.0338745	0.0149536
0.0506592	-0.0341797	0.0164795
0.0524902	-0.0341797	0.0183105
0.0543213	-0.0338745	0.0204468
0.0558472	-0.0338745	0.0219727
0.057373	-0.0335693	0.0238037
0.0585938	-0.0335693	0.0250244
0.0604248	-0.0338745	0.0265503
0.062561	-0.0341797	0.0283813
0.0653076	-0.0350952	0.0302124
0.067749	-0.0366211	0.0311279
0.0701904	-0.038147	0.0320435
0.0726318	-0.039978	0.0326538
0.0759888	-0.0418091	0.0341797
0.0790405	-0.043335	0.0357056
0.0820923	-0.0439453	0.038147
0.0842285	-0.0442505	0.039978
0.0857544	-0.0445557	0.0411987
0.0875854	-0.0448608	0.0427246
0.090332	-0.0457764	0.0445557
0.0933838	-0.0463867	0.0469971
0.0967407	-0.0473022	0.0494385
0.100403	-0.0482178	0.0521851
0.104675	-0.0494385	0.0552368
0.109558	-0.0506592	0.0588989
0.114746	-0.0521851	0.062561
0.120239	-0.0540161	0.0662231
0.125732	-0.055542	0.0701904
0.13092	-0.0567627	0.0741577
0.136108	-0.0579834	0.078125
0.140686	-0.0588989	0.0817871
0.144958	-0.0595093	0.0854492
0.148926	-0.0601196	0.0888062
0.153198	-0.06073	0.0924683
0.157471	-0.0616455	0.0958252
0.161743	-0.062561	0.0991821
0.166321	-0.0634766	0.102844
0.171204	-0.0646973	0.106506
0.176392	-0.0662231	0.110168
0.18219	-0.067749	0.114441
0.187988	-0.0689697	0.119019
0.193481	-0.0701904	0.123291
0.198975	-0.0717163	0.127258
0.204163	-0.0732422	0.13092
0.209961	-0.0747681	0.135193
0.216064	-0.0759888	0.140076
0.221863	-0.0769043	0.144958
0.227356	-0.078125	0.149231
0.232849	-0.0787354	0.154114
0.238037	-0.0793457	0.158691
0.243835	-0.0799561	0.163879
0.249023	-0.0802612	0.168762
0.253601	-0.0802612	0.17334
0.258484	-0.0802612	0.178223
0.263062	-0.0802612	0.1828
0.267334	-0.0799561	0.187378
0.271301	-0.0799561	0.191345
0.274963	-0.0802612	0.194702
0.27832	-0.0808716	0.197449
0.281372	-0.0811768	0.200195
0.284119	-0.0817871	0.202332
0.286255	-0.0814819	0.204773
0.287476	-0.0805664	0.206909
0.287781	-0.0793457	0.208435
0.286865	-0.0775146	0.209351
0.283508	-0.0747681	0.20874
0.278015	-0.071106	0.206909
0.271606	-0.0662231	0.205383
0.264587	-0.06073	0.203857
0.255737	-0.0540161	0.201721
0.244751	-0.0469971	0.197754
0.231934	-0.039978	0.191956
0.217896	-0.032959	0.184937
0.203247	-0.0265503	0.176697
0.187378	-0.0204468	0.166931
0.171509	-0.0146484	0.15686
0.15564	-0.00915527	0.146484
0.139465	-0.00396729	0.135498
0.122986	0.000305176	0.123291
0.106506	0.00396729	0.110474
0.0906372	0.00732422	0.0979614
0.0756836	0.0100708	0.0857544
0.0610352	0.0128174	0.0738525
0.0473022	0.0152588	0.062561
0.03479	0.0177002	0.0524902
0.0231934	0.0195313	0.0427246
0.0125122	0.020752	0.0332642
0.00244141	0.0213623	0.0238037
-0.00701904	0.0213623	0.0143433
-0.015564	0.0210571	0.00549316
-0.0234985	0.020752	-0.00274658
-0.0305176	0.0198364	-0.0106812
-0.0369263	0.0189209	-0.0180054
-0.0421143	0.0180054	-0.0241089
-0.0466919	0.0170898	-0.0296021
-0.0512695	0.0161743	-0.0350952
-0.0552368	0.015564	-0.0396729
-0.0582886	0.0146484	-0.0436401
-0.06073	0.0137329	-0.0469971
-0.0631714	0.0128174	-0.050354
-0.0650024	0.012207	-0.0527954
-0.0668335	0.0115967	-0.0552368
-0.0683594	0.0109863	-0.057373
-0.0695801	0.010376	-0.0592041
-0.071106	0.00976563	-0.0613403
-0.0732422	0.00946045	-0.0637817
-0.0747681	0.00946045	-0.0653076
-0.0750732	0.00915527	-0.065918
-0.0747681	0.0088501	-0.065918
-0.0741577	0.00854492	-0.0656128
-0.0732422	0.00854492	-0.0646973
-0.0723267	0.00854492	-0.0637817
-0.071106	0.00762939	-0.0634766
-0.0701904	0.00640869	-0.0637817
-0.0695801	0.00488281	-0.0646973
-0.0689697	0.00396729	-0.0650024
-0.0683594	0.00305176	-0.0653076
-0.067749	0.00244141	-0.0653076
-0.0674438	0.00213623	-0.0653076
-0.067749	0.00183105	-0.065918
-0.0686646	0.00183105	-0.0668335
-0.0689697	0.00213623	-0.0668335
-0.0689697	0.00274658	-0.0662231
-0.0680542	0.00274658	-0.0653076
-0.0665283	0.00274658	-0.0637817
-0.0653076	0.00244141	-0.0628662
-0.0637817	0.00213623	-0.0616455
-0.062561	0.00183105	-0.06073
-0.06073	0.0012207	-0.0595093
-0.0588989	0.000305176	-0.0585938
-0.0576782	-0.000305176	-0.0579834
-0.0567627	-0.0012207	-0.0579834
-0.0558472	-0.00183105	-0.0576782
-0.0549316	-0.00244141	-0.057373
-0.0540161	-0.00274658	-0.0567627
-0.0527954	-0.00274658	-0.055542
-0.0521851	-0.00274658	-0.0549316
-0.0518799	-0.00274658	-0.0546265
-0.0515747	-0.00244141	-0.0540161
-0.0509644	-0.00213623	-0.0531006
-0.050354	-0.00152588	-0.0518799
-0.0494385	-0.000915527	-0.050354
-0.0485229	-0.000305176	-0.0488281
-0.0479126	0.000305176	-0.0476074
-0.0473022	0.000915527	-0.0463867
-0.0469971	0.00152588	-0.0454712
-0.0463867	0.00183105	-0.0445557
-0.0457764	0.00213623	-0.0436401
-0.0454712	0.00213623	-0.043335
-0.0454712	0.00213623	-0.043335
-0.045166	0.00213623	-0.0430298
-0.0442505	0.00183105	-0.0424194
-0.043335	0.00152588	-0.0418091
-0.0424194	0.000915527	-0.0415039
-0.0418091	-0.000305176	-0.0421143
-0.0418091	-0.000915527	-0.0427246
